t,gnorm
139,1.2300853729248047
140,1.2544686794281006
141,1.006988525390625
142,1.1000516414642334
143,1.0836671590805054
144,1.0884618759155273
145,0.9543471336364746
146,1.1461180448532104
147,0.9571444392204285
148,1.0378473997116089
149,1.3537477254867554
150,1.3672406673431396
151,1.0399962663650513
152,1.0406008958816528
153,0.9609383344650269
154,1.0845595598220825
155,1.1189212799072266
156,1.330674171447754
157,1.051119327545166
158,0.9406116008758545
159,0.9130992293357849
160,1.0699713230133057
161,1.0893354415893555
162,1.1404353380203247
163,1.0096940994262695
164,1.218154788017273
165,1.126671314239502
166,0.9430840015411377
167,1.0013186931610107
168,1.0274074077606201
169,0.9616649150848389
170,0.8715653419494629
171,0.9761517643928528
172,1.0713210105895996
173,1.0322006940841675
174,1.170693278312683
175,1.0747437477111816
176,1.137441635131836
177,0.8356244564056396
178,0.9544764161109924
179,0.9115173816680908
180,0.9075003862380981
181,0.9540294408798218
182,0.9179834127426147
183,0.961652398109436
184,1.011107325553894
185,0.9442592263221741
186,0.8403761982917786
187,1.1026593446731567
188,0.9180524349212646
189,0.8686710596084595
190,0.7245988249778748
191,0.773817241191864
192,0.8435978293418884
193,0.9175741672515869
194,0.8111355304718018
195,0.938900351524353
196,0.7628650665283203
197,0.9715635776519775
198,1.280220866203308
199,0.7478052973747253
200,1.0295573472976685
201,1.1250802278518677
202,0.8013944029808044
203,0.9486066102981567
204,0.9844925403594971
205,0.6915562152862549
206,0.7024336457252502
207,0.7241910696029663
208,0.8919842839241028
209,0.7792487740516663
210,0.7431226968765259
211,1.0171114206314087
212,0.6534998416900635
213,0.7123330235481262
214,0.7264230251312256
215,0.7171751856803894
216,0.6495513916015625
217,0.7782047390937805
218,0.809058666229248
219,0.6159612536430359
220,0.6591919660568237
221,0.6293766498565674
222,1.0927913188934326
223,0.6499195694923401
224,0.7565191388130188
225,0.5799734592437744
226,0.5901601314544678
227,0.4900570809841156
228,0.6766541600227356
229,0.5908508896827698
230,1.020957350730896
231,0.6997955441474915
232,0.4989941716194153
233,0.4873097240924835
234,0.5416774749755859
235,0.4601373076438904
236,0.32938486337661743
237,0.4470595419406891
238,0.39455991983413696
239,0.4722706079483032
240,0.4888364374637604
241,0.44277748465538025
242,1.42459237575531
243,0.34869447350502014
244,0.3875870406627655
245,0.42817506194114685
246,0.37601348757743835
247,0.4167352616786957
248,0.39819690585136414
249,0.41153255105018616
250,0.28961387276649475
251,0.7527956366539001
252,0.24549879133701324
253,0.31221330165863037
254,0.6869441270828247
255,0.23609139025211334
256,0.5374765396118164
257,0.37923333048820496
258,0.37691137194633484
259,0.35939842462539673
260,0.4558151960372925
261,0.9413225650787354
262,0.2147795706987381
263,0.30598583817481995
264,0.34987372159957886
265,0.21062946319580078
266,0.49681806564331055
267,0.2628346383571625
268,0.3024481236934662
269,0.26387518644332886
270,0.2842147648334503
271,0.22353625297546387
272,0.4241769015789032
273,0.35568833351135254
274,0.6204316020011902
275,0.30945494771003723
276,0.1892375648021698
277,0.8211339116096497
278,0.39246684312820435
279,0.3034983277320862
280,0.24671371281147003
281,0.21193625032901764
282,0.17060455679893494
283,0.46271848678588867
284,0.2218584418296814
285,0.37146931886672974
286,0.7953698039054871
287,0.7807547450065613
288,0.44520652294158936
289,0.3721596896648407
290,0.6401902437210083
291,0.47281748056411743
292,0.25233036279678345
293,0.7472574710845947
294,0.45558708906173706
295,0.2924458086490631
296,0.25015881657600403
297,0.4619560241699219
298,0.37001216411590576
299,0.23141807317733765
300,0.2903079092502594
301,0.4155024588108063
302,0.2978512644767761
303,0.5178847908973694
304,0.2707156240940094
305,0.32083046436309814
306,0.3011660575866699
307,0.42778709530830383
308,0.3290373980998993
309,0.4931084215641022
310,0.7320986986160278
311,0.6234131455421448
312,0.24441827833652496
313,0.35575032234191895
314,0.4934598505496979
315,0.36569851636886597
316,0.4789999723434448
317,0.28645116090774536
318,0.42573314905166626
319,0.3904840350151062
320,0.26331627368927
321,0.3415304124355316
322,0.3080208897590637
323,0.3720252215862274
324,0.6034927368164062
325,0.6984169483184814
326,0.35949602723121643
327,0.29132357239723206
328,0.3353816568851471
329,0.29830801486968994
330,0.31340286135673523
331,0.5175791382789612
332,0.2956317961215973
333,0.8137526512145996
334,0.2744169533252716
335,0.2672821283340454
336,0.31916168332099915
337,0.3131117522716522
338,0.2877197563648224
339,0.5302183628082275
340,0.33248576521873474
341,0.27275916934013367
342,0.30831798911094666
343,0.2861272394657135
344,0.35036155581474304
345,1.0348942279815674
346,0.32441094517707825
347,0.9429767727851868
348,0.40579673647880554
349,0.3858606219291687
350,0.46477949619293213
351,0.36151450872421265
352,0.34337177872657776
353,0.3030228614807129
354,0.3724081814289093
355,0.4857817590236664
356,0.4561733305454254
357,0.30684226751327515
358,0.42693281173706055
359,0.3462975025177002
360,0.274098664522171
361,0.3612244427204132
362,0.30644088983535767
363,0.3774225413799286
364,0.3697507083415985
365,0.49531495571136475
366,0.28357499837875366
367,0.27826711535453796
368,0.23796409368515015
369,0.29569557309150696
370,0.48425817489624023
371,0.5224969387054443
372,0.3009525239467621
373,0.7577442526817322
374,0.7450920939445496
375,0.37235262989997864
376,0.36600208282470703
377,0.4940718710422516
378,0.2782830595970154
379,0.7429389357566833
380,0.292746365070343
381,0.24431976675987244
382,0.2839164733886719
383,0.4247141182422638
384,0.2526525855064392
385,0.29082077741622925
386,0.345279335975647
387,0.36446163058280945
388,0.2634357213973999
389,0.2510994076728821
390,0.5500865578651428
391,0.36875995993614197
392,0.4820992350578308
393,0.35739532113075256
394,0.573686420917511
395,0.3263799846172333
396,0.33633658289909363
397,0.3469947874546051
398,0.27195465564727783
399,0.2454642802476883
400,0.516146719455719
401,0.22858931124210358
402,0.36721712350845337
403,0.38802921772003174
404,0.3193988502025604
405,0.29248401522636414
406,0.39742282032966614
407,0.2682299017906189
408,0.2836993634700775
409,0.5813971757888794
410,1.1095314025878906
411,0.4378913640975952
412,0.5287105441093445
413,0.35286182165145874
414,0.3755106031894684
415,0.412285715341568
416,0.6175699234008789
417,0.41172343492507935
418,0.26895689964294434
419,0.28712815046310425
420,0.2656412124633789
421,0.2987036406993866
422,0.2960021197795868
423,0.26393401622772217
424,0.3096923828125
425,0.2680327296257019
426,0.2861851453781128
427,0.2280951887369156
428,0.2980896234512329
429,0.354139119386673
430,0.4135630130767822
431,0.3592410981655121
432,0.21552449464797974
433,0.28241613507270813
434,0.4156457483768463
435,0.4257568120956421
436,0.23486286401748657
437,0.24455805122852325
438,0.4804444909095764
439,0.4536580741405487
440,0.25089916586875916
441,0.3403559923171997
442,0.260244756937027
443,0.24078364670276642
444,0.22481760382652283
445,0.24930545687675476
446,0.33124256134033203
447,0.3483949303627014
448,0.4790673553943634
449,0.2926776707172394
450,0.2058272808790207
451,0.37786611914634705
452,0.3552076518535614
453,0.374695748090744
454,0.3933863639831543
455,0.36079880595207214
456,0.3101625442504883
457,0.24189646542072296
458,0.49601104855537415
459,0.3052833676338196
460,0.320858359336853
461,0.5025162100791931
462,0.37337005138397217
463,0.8028579354286194
464,0.30700117349624634
465,0.4166228771209717
466,0.35059574246406555
467,0.23998472094535828
468,0.3433550298213959
469,0.39651671051979065
470,0.28349608182907104
471,0.25059711933135986
472,0.2402312457561493
473,0.2669340968132019
474,0.37132835388183594
475,1.1038565635681152
476,0.2891231179237366
477,0.4411599934101105
478,0.6560810208320618
479,0.3770022690296173
480,0.3511427640914917
481,0.6202468276023865
482,0.3746662735939026
483,0.40202730894088745
484,0.398061066865921
485,0.5600003004074097
486,0.42910251021385193
487,0.28103119134902954
488,0.32491037249565125
489,0.3888337016105652
490,0.43824902176856995
491,0.37429314851760864
492,0.3790796995162964
493,0.4212114214897156
494,0.340565025806427
495,0.31573885679244995
496,0.7862619757652283
497,1.0267586708068848
498,0.2703354060649872
499,0.42293402552604675
500,0.3027398884296417
501,0.2997356653213501
502,0.2644447982311249
503,0.2797398865222931
504,0.25734540820121765
505,1.0135444402694702
506,0.2537494897842407
507,0.46044546365737915
508,0.32653146982192993
509,0.31169331073760986
510,0.7855470180511475
511,0.7284175753593445
512,0.23273834586143494
513,0.3440309166908264
514,0.37586063146591187
515,0.47296756505966187
516,0.31393593549728394
517,0.27298733592033386
518,0.30494800209999084
519,0.5811405181884766
520,0.2473718523979187
521,0.3519745469093323
522,0.24816599488258362
523,0.6457436084747314
524,0.33758941292762756
525,0.3630043566226959
526,0.24142418801784515
527,0.8212894797325134
528,0.45748215913772583
529,0.34608474373817444
530,0.35148048400878906
531,0.6290404200553894
532,0.2880706787109375
533,0.35223251581192017
534,0.40924060344696045
535,0.2443360835313797
536,0.30777955055236816
537,0.221440851688385
538,0.43934422731399536
539,0.29405996203422546
540,0.44397905468940735
541,0.5643324851989746
542,0.5409945845603943
543,0.4819214642047882
544,0.3453288674354553
545,0.49003395438194275
546,0.3286718726158142
547,0.3241853415966034
548,0.3554004728794098
549,0.5375495553016663
550,0.45389285683631897
551,0.3320508599281311
552,0.31632569432258606
553,0.22304807603359222
554,0.2513779401779175
555,0.5939341187477112
556,0.4315698444843292
557,0.2268630564212799
558,0.2695315480232239
559,0.24674740433692932
560,0.36780819296836853
561,0.26653340458869934
562,0.28022533655166626
563,0.24301652610301971
564,0.2801647186279297
565,0.42047759890556335
566,0.24692969024181366
567,0.2132139801979065
568,0.3281003534793854
569,0.32832127809524536
570,0.35120052099227905
571,0.21309985220432281
572,0.24401599168777466
573,0.3059788942337036
574,0.24831147491931915
575,0.2543170154094696
576,0.23321881890296936
577,0.31000953912734985
578,0.781233549118042
579,0.3614799380302429
580,0.4114549458026886
581,0.4344933331012726
582,0.5209041237831116
583,inf
584,0.4853861927986145
585,0.4756413996219635
586,0.351737380027771
587,0.5240128040313721
588,0.33249104022979736
589,0.3766787350177765
590,0.479163259267807
591,0.41298866271972656
592,0.5012198090553284
593,0.5648052096366882
594,0.3174813687801361
595,0.2248746156692505
596,0.28296321630477905
597,0.8732786178588867
598,0.5144497156143188
599,0.7364281415939331
600,0.25992995500564575
601,0.2858206629753113
602,0.5047621726989746
603,0.5212312936782837
604,0.3166322112083435
605,0.6210584044456482
606,0.5844970345497131
607,0.3919110596179962
608,0.37662872672080994
609,0.3245471119880676
610,0.5430540442466736
611,0.43406128883361816
612,0.28402939438819885
613,0.38166874647140503
614,0.66251540184021
615,0.5405842661857605
616,0.3803783655166626
617,0.2705332040786743
618,0.4263489246368408
619,0.2652747333049774
620,1.3929227590560913
621,0.5070987343788147
622,0.3764989376068115
623,0.6451929807662964
624,0.4996700584888458
625,0.3742154538631439
626,0.3574468493461609
627,0.4938594400882721
628,0.36298078298568726
629,0.39251089096069336
630,0.3498903214931488
631,0.2802024185657501
632,0.38858941197395325
633,0.4122827649116516
634,0.28748562932014465
635,0.36798787117004395
636,0.26449882984161377
637,0.39552438259124756
638,0.4452076554298401
639,0.42883193492889404
640,0.35414522886276245
641,0.5823630094528198
642,0.5506816506385803
643,0.6461247205734253
644,0.457893431186676
645,0.5682944059371948
646,0.31668058037757874
647,0.3073742687702179
648,0.5562021136283875
649,0.2496073842048645
650,0.3626334071159363
651,0.27819132804870605
652,0.434377521276474
653,0.2398531138896942
654,0.26180213689804077
655,0.6489008665084839
656,0.27750176191329956
657,0.2644701600074768
658,0.28320619463920593
659,0.21804086863994598
660,0.23274171352386475
661,0.5114413499832153
662,0.3725738227367401
663,0.3046480119228363
664,0.24599315226078033
665,0.45266619324684143
666,0.3048180639743805
667,0.24675065279006958
668,0.3235100507736206
669,0.25435715913772583
670,0.29871684312820435
671,0.27182692289352417
672,0.212819442152977
673,0.22601139545440674
674,0.23159758746623993
675,0.4608536660671234
676,0.2825975716114044
677,0.4350350499153137
678,0.23079247772693634
679,0.30131852626800537
680,0.24392524361610413
681,0.24061864614486694
682,0.22931580245494843
683,0.3887779712677002
684,0.22976413369178772
685,0.20868222415447235
686,0.21595899760723114
687,0.2915116548538208
688,0.3891902267932892
689,0.2667087912559509
690,0.31756967306137085
691,0.27991995215415955
692,0.31274905800819397
693,0.749717116355896
694,0.3155302107334137
695,0.36985117197036743
696,0.2629808187484741
697,0.27498626708984375
698,0.3014008104801178
699,0.4456576406955719
700,0.3835466802120209
701,0.24583472311496735
702,0.6756852269172668
703,0.23368777334690094
704,0.33495810627937317
705,0.3343167304992676
706,0.23284611105918884
707,0.27775925397872925
708,0.48195576667785645
709,0.31245774030685425
710,0.3476313352584839
711,0.47718164324760437
712,0.7917913198471069
713,0.3621118366718292
714,0.45047953724861145
715,0.27987241744995117
716,0.2858333885669708
717,0.6142427921295166
718,0.5493287444114685
719,0.3118012249469757
720,0.3231578469276428
721,0.27915358543395996
722,0.42626291513442993
723,0.2957240045070648
724,0.3339947462081909
725,0.28909754753112793
726,0.2701457142829895
727,0.2893889248371124
728,0.32571378350257874
729,0.36603742837905884
730,0.7012999653816223
731,0.2894109785556793
732,0.3195331394672394
733,0.2669898271560669
734,0.33695265650749207
735,0.2947169840335846
736,0.2891170382499695
737,0.24426475167274475
738,0.2711722254753113
739,0.2641356885433197
740,0.35579150915145874
741,0.23134611546993256
742,0.7675149440765381
743,0.5241538286209106
744,0.31767985224723816
745,0.3728736340999603
746,0.8634248971939087
747,0.5605786442756653
748,0.47215184569358826
749,0.47753241658210754
750,0.31154298782348633
751,0.27469319105148315
752,0.41735076904296875
753,0.31633591651916504
754,0.4205438196659088
755,0.5299498438835144
756,0.4043799340724945
757,0.40143126249313354
758,0.4018837511539459
759,0.4346374571323395
760,0.31008797883987427
761,0.41319766640663147
762,0.25977155566215515
763,0.32906222343444824
764,0.27958372235298157
765,0.28761398792266846
766,0.3045515716075897
767,0.3717151880264282
768,0.2415875643491745
769,0.42249366641044617
770,0.3868671953678131
771,0.2946087121963501
772,0.32648393511772156
773,0.49887576699256897
774,0.5464081764221191
775,0.5951210260391235
776,0.8903365135192871
777,0.6323200464248657
778,0.46986687183380127
779,0.3543253540992737
780,0.3863397240638733
781,0.4145829379558563
782,0.4172420799732208
783,0.3512849807739258
784,0.3687867522239685
785,0.28954488039016724
786,0.5005524754524231
787,0.32063817977905273
788,0.3739849030971527
789,0.3097406029701233
790,0.4558183550834656
791,
792,
793,
794,
795,
796,
797,
798,inf
799,0.2974257171154022
800,0.3691478967666626
801,0.3154790699481964
802,0.3897475004196167
803,0.2566927373409271
804,0.36738839745521545
805,0.2607308626174927
806,0.24573926627635956
807,0.3132821321487427
808,0.27327147126197815
809,0.2554115355014801
810,0.31716427206993103
811,0.26921746134757996
812,0.24290238320827484
813,0.281502902507782
814,0.26255637407302856
815,inf
816,0.2522473931312561
817,0.5346081852912903
818,0.4026923179626465
819,0.27786263823509216
820,0.3823067843914032
821,0.5837275981903076
822,0.39336612820625305
823,0.2425052672624588
824,0.256517618894577
825,inf
826,0.27562960982322693
827,0.25387468934059143
828,0.26327595114707947
829,0.33403173089027405
830,0.6241573095321655
831,0.3430725634098053
832,0.43134602904319763
833,0.314895361661911
834,0.5579307675361633
835,0.3764546811580658
836,0.6311458945274353
837,0.42215844988822937
838,0.31110891699790955
839,0.3344046175479889
840,0.2932606041431427
841,0.4668802320957184
842,0.38021203875541687
843,0.32388371229171753
844,0.34819841384887695
845,0.35503754019737244
846,0.31250065565109253
847,0.49308696389198303
848,0.6107838153839111
849,0.45710280537605286
850,0.8504133820533752
851,0.31485891342163086
852,0.35430073738098145
853,0.33107519149780273
854,0.38778188824653625
855,0.33652427792549133
856,0.28884753584861755
857,0.4793280363082886
858,0.36891791224479675
859,0.4058178663253784
860,0.39907532930374146
861,0.3301374614238739
862,0.3330175280570984
863,0.2907070219516754
864,0.44781094789505005
865,0.549962043762207
866,0.3959149420261383
867,0.49699509143829346
868,0.7345700860023499
869,0.46572497487068176
870,0.3654002249240875
871,0.2717989683151245
872,0.3822292685508728
873,0.3417247235774994
874,0.46111002564430237
875,0.6457155346870422
876,0.36813968420028687
877,0.5281826257705688
878,0.29622483253479004
879,0.26887160539627075
880,0.4258972108364105
881,0.3017332851886749
882,0.45699819922447205
883,0.3624284267425537
884,0.42151984572410583
885,0.2882257103919983
886,0.5567926168441772
887,0.341356098651886
888,0.28297746181488037
889,0.30168259143829346
890,0.34301766753196716
891,0.26919567584991455
892,0.4010467231273651
893,0.28273406624794006
894,0.366691917181015
895,0.2866152226924896
896,0.3323327600955963
897,0.36340710520744324
898,0.6038761734962463
899,0.3002375066280365
900,0.4141775965690613
901,0.2814843952655792
902,0.48049482703208923
903,0.4692613184452057
904,0.31409046053886414
905,0.5134968161582947
906,0.29293546080589294
907,0.759921669960022
908,0.4756750464439392
909,0.5850147604942322
910,0.3046644330024719
911,0.5764495730400085
912,0.3613671362400055
913,0.4449371099472046
914,0.3221172094345093
915,0.4389006793498993
916,0.3153425455093384
917,0.3724665641784668
918,0.39274972677230835
919,0.4583612084388733
920,0.4142794907093048
921,0.3944151699542999
922,0.436787486076355
923,0.4632248282432556
924,0.4076535701751709
925,0.3640094995498657
926,0.3296947479248047
927,0.38017305731773376
928,0.3890628516674042
929,0.3909531831741333
930,0.3577941954135895
931,0.33038759231567383
932,0.35026293992996216
933,0.6811504364013672
934,0.3607367277145386
935,0.43128249049186707
936,0.3435722887516022
937,0.5230495929718018
938,0.30534932017326355
939,0.641654908657074
940,0.5495465993881226
941,0.3210279941558838
942,0.41661229729652405
943,0.3930176794528961
944,0.46974050998687744
945,0.4923394024372101
946,0.29089558124542236
947,0.2848118841648102
948,0.29338306188583374
949,0.29795435070991516
950,0.4086131453514099
951,0.6924024820327759
952,0.45485255122184753
953,0.4513978064060211
954,0.5246445536613464
955,0.548236072063446
956,0.39398902654647827
957,0.3876588046550751
958,0.3607902526855469
959,0.5839375853538513
960,0.43377089500427246
961,0.3880639374256134
962,0.28656643629074097
963,0.6039034128189087
964,0.3346264660358429
965,0.26391592621803284
966,0.43440762162208557
967,0.30718448758125305
968,0.32111528515815735
969,0.5982093811035156
970,0.33228781819343567
971,0.6940733194351196
972,0.3772457242012024
973,0.9639204740524292
974,0.3706637918949127
975,0.7626451253890991
976,0.34342360496520996
977,0.3273211717605591
978,0.35339242219924927
979,0.4273253381252289
980,0.3466610014438629
981,0.4680051803588867
982,0.2964060604572296
983,0.36819708347320557
984,0.3525666892528534
985,0.462729811668396
986,0.35009947419166565
987,0.3102758228778839
988,0.3490076959133148
989,0.35367101430892944
990,0.38224276900291443
991,0.3120139539241791
992,0.48658090829849243
993,0.33995723724365234
994,0.30182838439941406
995,0.3383217453956604
996,0.48301446437835693
997,0.2695264220237732
998,0.237997367978096
999,0.2769167721271515
1000,0.2854982912540436
1001,0.5299124717712402
1002,0.3588511645793915
1003,0.2841295003890991
1004,0.3640029728412628
1005,0.3644266724586487
1006,0.2641761600971222
1007,0.4817684590816498
1008,0.3393031358718872
1009,0.39115676283836365
1010,0.3890480399131775
1011,0.29128527641296387
1012,0.3620697557926178
1013,0.29577046632766724
1014,0.6210709810256958
1015,0.2984200716018677
1016,0.28876444697380066
1017,0.2792961597442627
1018,0.37638553977012634
1019,0.4107467234134674
1020,0.48470428586006165
1021,0.4717492163181305
1022,0.36703574657440186
1023,0.4987867474555969
1024,0.4235851764678955
1025,0.3706296384334564
1026,0.3924383819103241
1027,0.32849621772766113
1028,0.37573564052581787
1029,0.3564331531524658
1030,0.5519942045211792
1031,0.5164335370063782
1032,0.5179005265235901
1033,0.3539794385433197
1034,0.7462146282196045
1035,0.8747528195381165
1036,0.574355959892273
1037,0.5214548707008362
1038,0.40709781646728516
1039,0.5173129439353943
1040,0.5946393609046936
1041,0.8136036396026611
1042,0.5463056564331055
1043,0.38654154539108276
1044,0.3851514458656311
1045,0.46698063611984253
1046,0.4423341453075409
1047,0.32145267724990845
1048,0.30084285140037537
1049,0.3090004324913025
1050,0.5027695894241333
1051,0.45159274339675903
1052,0.35015514492988586
1053,0.3312740623950958
1054,0.3157470226287842
1055,0.3230894207954407
1056,0.34177276492118835
1057,0.36920756101608276
1058,0.31495562195777893
1059,0.3531762957572937
1060,0.45332735776901245
1061,0.4588095545768738
1062,0.4159940183162689
1063,0.3230457603931427
1064,0.326555073261261
1065,0.36180996894836426
1066,0.34240448474884033
1067,0.46779918670654297
1068,0.294772207736969
1069,0.2843668758869171
1070,0.49539220333099365
1071,0.27555403113365173
1072,0.2557634711265564
1073,0.27400118112564087
1074,0.28664347529411316
1075,0.5101208686828613
1076,0.4123924970626831
1077,0.27998611330986023
1078,0.28673961758613586
1079,0.3439616858959198
1080,0.3023213744163513
1081,0.5278079509735107
1082,0.3502103388309479
1083,0.4310733377933502
1084,0.38516923785209656
1085,0.34533053636550903
1086,0.5800811052322388
1087,0.6558976173400879
1088,0.33819636702537537
1089,0.35435256361961365
1090,0.3772057294845581
1091,0.2832232117652893
1092,0.3625958561897278
1093,0.6566258668899536
1094,0.32998910546302795
1095,0.3496302664279938
1096,0.3359089195728302
1097,0.286809504032135
1098,0.5272412896156311
1099,0.3841950595378876
1100,0.3707026541233063
1101,0.2810644507408142
1102,0.35901620984077454
1103,0.5046974420547485
1104,0.41649460792541504
1105,0.45495080947875977
1106,0.3545367121696472
1107,0.3434855341911316
1108,0.30689337849617004
1109,0.2991916835308075
1110,0.2856236398220062
1111,0.5013816952705383
1112,0.34435227513313293
1113,0.5372471213340759
1114,0.42958760261535645
1115,0.3072863519191742
1116,0.5212568640708923
1117,0.5062722563743591
1118,0.3659297525882721
1119,0.3515988290309906
1120,0.30140823125839233
1121,0.3971863090991974
1122,0.38183164596557617
1123,0.33001232147216797
1124,0.3612828254699707
1125,0.4273051917552948
1126,0.31639501452445984
1127,0.29513415694236755
1128,0.37198689579963684
1129,0.5376315712928772
1130,0.34995177388191223
1131,0.5495432615280151
1132,0.4346105456352234
1133,0.5702662467956543
1134,0.3610266149044037
1135,0.3148525059223175
1136,0.457800954580307
1137,0.38192543387413025
1138,0.3300000727176666
1139,0.3440428078174591
1140,0.39257603883743286
1141,0.8214929699897766
1142,0.3300953209400177
1143,0.30616772174835205
1144,0.4574272930622101
1145,0.2975444197654724
1146,0.5314854383468628
1147,0.6930403709411621
1148,0.35411256551742554
1149,0.30231282114982605
1150,0.4407671391963959
1151,0.46428513526916504
1152,0.40579769015312195
1153,0.3923836350440979
1154,0.5653084516525269
1155,0.3737633228302002
1156,0.30699390172958374
1157,0.4093010425567627
1158,0.47334057092666626
1159,0.43224579095840454
1160,0.3364833891391754
1161,0.4882605969905853
1162,0.42949941754341125
1163,0.8138294219970703
1164,0.33435574173927307
1165,0.37955495715141296
1166,0.40621674060821533
1167,0.3099350035190582
1168,0.3665039837360382
1169,0.49807801842689514
1170,0.3558529019355774
1171,0.48063626885414124
1172,0.30824390053749084
1173,0.3170884847640991
1174,0.3274416923522949
1175,0.3319324254989624
1176,0.2985078692436218
1177,0.6350868940353394
1178,0.34993964433670044
1179,0.38202786445617676
1180,0.3187583088874817
1181,0.40992873907089233
1182,0.34324386715888977
1183,0.3042159974575043
1184,0.3769301474094391
1185,0.2925107181072235
1186,0.34304168820381165
1187,0.5619437098503113
1188,0.3129250407218933
1189,0.3360850214958191
1190,0.3480207920074463
1191,0.39683741331100464
1192,0.3652518391609192
1193,0.29591619968414307
1194,0.31289732456207275
1195,0.4173979163169861
1196,0.4179344177246094
1197,0.6754997968673706
1198,0.35729461908340454
1199,inf
1200,0.3363323211669922
1201,0.5196284651756287
1202,1.0912189483642578
1203,0.3453693687915802
1204,0.36998724937438965
1205,0.3636067509651184
1206,0.5522486567497253
1207,0.5734619498252869
1208,0.5040878653526306
1209,0.6662251949310303
1210,0.36772027611732483
1211,0.45924481749534607
1212,0.5835206508636475
1213,0.5777384638786316
1214,0.4649825394153595
1215,0.35092490911483765
1216,0.3823665380477905
1217,0.41667529940605164
1218,0.30628320574760437
1219,0.41329073905944824
1220,0.4220193028450012
1221,0.3358573317527771
1222,0.29146653413772583
1223,0.32317379117012024
1224,0.44877296686172485
1225,0.8189499378204346
1226,0.28051817417144775
1227,0.4093271791934967
1228,0.6095861792564392
1229,0.3820995092391968
1230,0.39452314376831055
1231,0.4024452269077301
1232,0.3575773537158966
1233,0.31895655393600464
1234,0.3078033924102783
1235,0.4749223291873932
1236,0.573016345500946
1237,0.33642974495887756
1238,0.4056970775127411
1239,0.37482765316963196
1240,0.5071922540664673
1241,0.47608739137649536
1242,0.49778684973716736
1243,0.4456377625465393
1244,0.5436630249023438
1245,0.5099469423294067
1246,0.29693615436553955
1247,1.1093512773513794
1248,0.2923743426799774
1249,0.3271905481815338
1250,0.3088708817958832
1251,0.37926194071769714
1252,0.3226277232170105
1253,0.3808530867099762
1254,0.5311928391456604
1255,0.3270410895347595
1256,0.3024546205997467
1257,0.31760159134864807
1258,0.31109026074409485
1259,0.3467484414577484
1260,0.3385823369026184
1261,0.30800241231918335
1262,0.3886752128601074
1263,0.29641228914260864
1264,0.3085399866104126
1265,0.4165685772895813
1266,0.6455280184745789
1267,0.33582764863967896
